timestamp,service_name,endpoint,status_code,response_time_ms,release_version,server_region
2025-11-30 13:27:25.092159,,/Login,401.0,,v1.0,us-east
2025-11-16 00:08:25.092159,order-service,,503.0,-1.0,v1.1,eu-central
2026-01-06 14:51:25.092159,,/login/,404.0,322.0,v2.0,
2025-12-24 15:33:25.092159,order-service,/Login,,230.0,v2.0,
2025-12-21 15:39:25.092159,user-service,/login/,999.0,-1.0,v1.1,
2026-01-08 08:59:25.092159,,/Login,401.0,325.0,v1.1,eu-central
2025-12-13 11:47:25.092159,user-service,/Login,401.0,1366.0,,eu-central
2025-11-25 06:46:25.092159,order-service,/login,401.0,,v1.0,
2025-11-25 06:46:25.092159,order-service,/login,401.0,,v1.0,
2026-01-06 23:57:25.092159,auth-service,,400.0,,v1.0,eu-central
2025-11-21 19:51:25.092159,order-service,,200.0,,v2.0,us-west
2025-11-27 11:14:25.092159,auth-service,/login,400.0,935.0,v1.0,ap-south
2025-11-30 01:29:25.092159,auth-service,,400.0,1725.0,v1.1,us-east
2025-12-20 21:44:25.092159,user-service,/Login,404.0,393.0,v1.0,ap-south
2025-11-14 13:59:25.092159,,/profile,503.0,-1.0,,eu-central
2025-12-23 22:44:25.092159,auth-service,,,343.0,v1.1,eu-central
2025-12-22 06:37:25.092159,user-service,/Login,500.0,,,us-east
2025-11-29 14:02:25.092159,,/Login,401.0,242.0,,us-west
2026-01-07 04:40:25.092159,order-service,/profile,400.0,292.0,v1.0,eu-central
2025-11-11 14:08:25.092159,,/login/,200.0,-1.0,v2.0,eu-central
2025-12-01 04:49:25.092159,user-service,,999.0,,v1.0,ap-south
2025-11-25 05:00:25.092159,order-service,/login,404.0,229.0,v1.0,ap-south
2026-01-06 18:17:25.092159,auth-service,/Login,401.0,-1.0,,us-west
2025-11-23 13:21:25.092159,order-service,/login/,500.0,,v1.0,us-west
2025-12-06 11:39:25.092159,user-service,,500.0,,,us-east
2025-12-02 02:12:25.092159,auth-service,/Login,503.0,209.0,v1.1,eu-central
2026-01-05 13:15:25.092159,order-service,,200.0,-1.0,v2.0,ap-south
2025-11-23 03:15:25.092159,auth-service,/login/,201.0,,v1.0,
2025-12-26 12:43:25.092159,,/profile,500.0,1384.0,v1.1,ap-south
2025-11-14 04:05:25.092159,auth-service,,,-1.0,v1.1,eu-central
2025-11-23 05:22:25.092159,,/login/,999.0,74.0,v1.1,ap-south
2025-12-24 12:13:25.092159,user-service,,200.0,,v1.1,eu-central
2025-11-22 04:31:25.092159,order-service,/login/,201.0,306.0,,us-west
2025-12-24 09:15:25.092159,,,,-1.0,v1.0,ap-south
2025-11-27 09:37:25.092159,order-service,,404.0,-1.0,v2.0,us-west
2025-12-18 11:06:25.092159,,/profile,200.0,238.0,v2.0,us-west
2026-01-02 08:53:25.092159,user-service,/login,400.0,236.0,v1.1,ap-south
2025-11-19 12:51:25.092159,order-service,/Login,999.0,264.0,,us-west
2025-11-17 00:16:25.092159,,/profile,999.0,191.0,v1.0,us-west
2025-12-03 21:07:25.092159,auth-service,/Login,401.0,369.0,v1.1,eu-central
2025-12-12 22:04:25.092159,order-service,/login/,200.0,-1.0,v1.1,us-west
2025-11-17 00:49:25.092159,order-service,/profile,503.0,992.0,v1.1,
2025-12-24 06:00:25.092159,,,503.0,-1.0,v2.0,ap-south
2025-12-18 15:50:25.092159,auth-service,/profile,999.0,,v2.0,eu-central
2025-12-07 07:04:25.092159,auth-service,/Login,201.0,306.0,v2.0,
2025-12-21 08:58:25.092159,user-service,,,,v1.0,
2025-12-24 02:43:25.092159,auth-service,/Login,999.0,166.0,,us-west
2025-12-13 02:25:25.092159,auth-service,/login,200.0,1118.0,v2.0,eu-central
2025-11-13 07:51:25.092159,auth-service,,,,v1.0,us-east
2025-11-13 07:51:25.092159,auth-service,,,,v1.0,us-east
2025-11-30 22:49:25.092159,user-service,/login,401.0,,,eu-central
2025-12-29 18:29:25.092159,user-service,,404.0,-1.0,v1.0,us-west
2025-12-01 11:08:25.092159,user-service,/login/,503.0,1621.0,,us-east
2025-12-13 10:14:25.092159,auth-service,/login/,400.0,-1.0,v1.0,us-east
2025-12-05 22:46:25.092159,auth-service,,201.0,-1.0,v2.0,ap-south
2025-11-28 17:38:25.092159,,/Login,401.0,1243.0,,us-west
2026-01-04 16:35:25.092159,auth-service,,500.0,1567.0,v1.1,eu-central
2025-12-06 17:26:25.092159,,,500.0,,v1.1,ap-south
2025-11-22 19:36:25.092159,user-service,/login,400.0,1597.0,v1.0,us-west
2026-01-01 13:54:25.092159,order-service,/Login,200.0,1335.0,v1.0,
2026-01-05 13:21:25.092159,auth-service,,200.0,,v2.0,eu-central
2025-11-23 09:01:25.092159,,/profile,999.0,,v1.0,us-east
2025-11-22 13:49:25.092159,order-service,/profile,200.0,1170.0,,us-east
2025-11-17 12:16:25.092159,user-service,/login,400.0,217.0,v1.0,eu-central
2025-12-21 14:01:25.092159,user-service,/Login,200.0,-1.0,,us-west
2025-12-30 07:09:25.092159,,/login,401.0,1481.0,v1.1,us-east
2025-12-30 12:56:25.092159,user-service,,201.0,,,us-east
2025-12-26 08:01:25.092159,auth-service,,201.0,953.0,v1.0,us-east
2025-12-31 12:08:25.092159,order-service,,404.0,412.0,v1.0,ap-south
2025-12-31 12:08:25.092159,order-service,,404.0,412.0,v1.0,ap-south
2025-11-24 11:14:25.092159,,/Login,201.0,,v1.0,us-west
2026-01-03 19:21:25.092159,user-service,/login/,,859.0,v2.0,ap-south
2026-01-04 10:48:25.092159,order-service,,400.0,,,
2025-11-16 22:45:25.092159,user-service,,201.0,-1.0,,us-east
2025-12-19 11:38:25.092159,user-service,/login/,503.0,244.0,v2.0,us-east
2025-12-19 11:38:25.092159,user-service,/login/,503.0,244.0,v2.0,us-east
2025-11-16 19:19:25.092159,user-service,,404.0,1036.0,,us-west
2025-12-20 14:47:25.092159,order-service,/login,503.0,-1.0,,eu-central
2025-12-31 13:25:25.092159,,/profile,401.0,259.0,v1.1,ap-south
2025-12-01 00:46:25.092159,auth-service,,400.0,1682.0,v1.0,us-west
2025-11-19 05:29:25.092159,user-service,/profile,200.0,,v1.1,eu-central
2025-12-23 10:22:25.092159,user-service,/login/,401.0,968.0,v1.0,us-east
2025-12-23 05:45:25.092159,order-service,/login,201.0,1186.0,,us-west
2025-11-22 02:19:25.092159,auth-service,/profile,,,,
2025-11-22 02:19:25.092159,auth-service,/profile,,,,
2026-01-05 19:44:25.092159,order-service,/login,201.0,,v1.0,us-west
2025-12-28 07:10:25.092159,order-service,/Login,,,,us-east
2026-01-06 11:10:25.092159,user-service,/profile,500.0,,v2.0,us-east
2025-12-10 23:40:25.092159,auth-service,/Login,201.0,740.0,v2.0,us-west
2026-01-06 08:22:25.092159,user-service,/login/,200.0,443.0,,ap-south
2026-01-05 21:52:25.092159,auth-service,/login/,400.0,-1.0,v1.0,eu-central
2026-01-01 18:08:25.092159,,/login,201.0,948.0,v1.0,us-east
2025-12-18 08:52:25.092159,order-service,/profile,500.0,1113.0,v1.0,
2025-11-20 19:23:25.092159,order-service,/Login,400.0,-1.0,v1.1,us-east
2025-11-25 18:32:25.092159,user-service,/Login,503.0,501.0,v1.1,us-west
2025-11-22 13:03:25.092159,auth-service,/login,999.0,,,eu-central
2025-12-16 00:53:25.092159,,,401.0,-1.0,v1.1,us-west
2025-12-25 04:05:25.092159,user-service,/login/,500.0,-1.0,v1.0,eu-central
2025-11-24 00:16:25.092159,,,201.0,210.0,v1.1,ap-south
2025-11-10 21:48:25.092159,user-service,,404.0,-1.0,,us-east
2025-12-05 08:26:25.092159,,/Login,500.0,-1.0,v1.0,us-west
2025-11-14 21:02:25.092159,order-service,/profile,401.0,,v2.0,us-west
2025-12-29 15:41:25.092159,user-service,/login,500.0,-1.0,v1.1,us-east
2025-11-21 22:14:25.092159,user-service,/Login,,262.0,,ap-south
2025-12-04 10:55:25.092159,user-service,,400.0,1067.0,,us-east
2025-11-20 21:48:25.092159,user-service,/Login,500.0,,,us-west
2025-12-27 23:00:25.092159,user-service,/Login,999.0,-1.0,v1.0,us-west
2025-11-25 09:28:25.092159,,/profile,503.0,,v1.0,ap-south
2025-11-20 03:06:25.092159,auth-service,/login,401.0,,v2.0,eu-central
2026-01-01 09:53:25.092159,order-service,/login,503.0,,v1.0,ap-south
2025-12-10 13:00:25.092159,,,999.0,1187.0,v1.0,ap-south
2025-12-10 13:00:25.092159,,,999.0,1187.0,v1.0,ap-south
2026-01-01 03:37:25.092159,,/profile,503.0,1260.0,v1.1,eu-central
2025-11-23 09:54:25.092159,user-service,/profile,401.0,382.0,v2.0,
2025-12-20 10:46:25.092159,user-service,/profile,404.0,499.0,v2.0,us-west
2026-01-04 11:05:25.092159,auth-service,/Login,,1111.0,,
2026-01-08 18:15:25.092159,order-service,/login,503.0,932.0,v1.0,us-east
2025-12-15 10:35:25.092159,auth-service,/login,200.0,304.0,v1.0,us-west
2026-01-09 14:32:25.092159,user-service,/login/,200.0,1549.0,v2.0,ap-south
2026-01-01 20:31:25.092159,,,400.0,-1.0,,us-west
2025-12-21 01:48:25.092159,,/login/,400.0,,v2.0,us-east
2025-12-26 12:31:25.092159,,,500.0,,v1.1,
2025-12-12 06:58:25.092159,,,500.0,269.0,v1.0,ap-south
2025-12-15 08:35:25.092159,auth-service,/Login,404.0,,v2.0,us-east
2025-12-08 05:15:25.092159,auth-service,/login/,401.0,,,eu-central
2025-12-23 16:07:25.092159,auth-service,/login,999.0,-1.0,v2.0,ap-south
2025-11-27 18:07:25.092159,order-service,/login/,500.0,-1.0,,eu-central
2025-12-18 01:50:25.092159,,,404.0,,v2.0,
2025-11-17 07:06:25.092159,auth-service,/Login,503.0,,v1.1,eu-central
2025-11-11 16:39:25.092159,auth-service,/Login,401.0,389.0,v1.0,
2025-11-25 17:09:25.092159,,,401.0,1239.0,v1.0,us-west
2025-11-30 01:33:25.092159,order-service,/login,503.0,-1.0,,us-east
2026-01-07 18:17:25.092159,order-service,,200.0,1119.0,v1.0,ap-south
2025-12-17 21:31:25.092159,auth-service,,404.0,1303.0,v1.1,eu-central
2026-01-08 14:11:25.092159,,,503.0,,v1.1,us-east
2026-01-01 22:57:25.092159,,,404.0,265.0,,ap-south
2025-12-01 10:35:25.092159,,/login/,201.0,1464.0,v1.0,us-west
2025-12-04 23:21:25.092159,user-service,/Login,200.0,746.0,v2.0,eu-central
2025-11-14 14:08:25.092159,,/Login,400.0,291.0,v1.1,us-east
2026-01-08 16:00:25.092159,user-service,/login/,404.0,-1.0,v2.0,
2025-11-21 21:05:25.092159,user-service,,200.0,,,us-east
2025-12-31 16:29:25.092159,user-service,,200.0,,v1.0,us-east
2026-01-01 06:52:25.092159,user-service,,500.0,1625.0,,ap-south
2025-11-18 17:59:25.092159,order-service,,500.0,394.0,v2.0,eu-central
2026-01-07 09:33:25.092159,,/login,404.0,291.0,v2.0,us-west
2025-11-21 03:24:25.092159,order-service,/login,201.0,154.0,v2.0,ap-south
2025-11-30 13:45:25.092159,,/login/,401.0,1681.0,,us-east
2025-12-05 02:25:25.092159,auth-service,,404.0,416.0,,us-east
2025-12-08 02:18:25.092159,order-service,/profile,200.0,,v2.0,us-east
2025-12-19 17:19:25.092159,auth-service,/login/,503.0,1162.0,v2.0,
2025-11-12 08:42:25.092159,,,404.0,328.0,v2.0,ap-south
2025-12-31 19:25:25.092159,order-service,/login,201.0,1365.0,v2.0,
2025-12-28 07:58:25.092159,order-service,,401.0,,v1.1,
2025-11-23 15:04:25.092159,user-service,/login,,1196.0,,
2025-12-09 12:59:25.092159,order-service,/Login,404.0,-1.0,,ap-south
2025-12-21 03:03:25.092159,order-service,/Login,201.0,-1.0,v2.0,us-west
2025-12-21 03:03:25.092159,order-service,/Login,201.0,-1.0,v2.0,us-west
2025-12-03 20:24:25.092159,order-service,/login/,503.0,-1.0,,us-west
2025-11-25 13:28:25.092159,,/login/,,,v1.0,
2025-12-25 14:55:25.092159,auth-service,,500.0,-1.0,,ap-south
2025-11-10 19:37:25.092159,order-service,/profile,400.0,,v1.0,us-west
2026-01-04 13:12:25.092159,order-service,/login/,,-1.0,v1.0,eu-central
2026-01-04 13:12:25.092159,order-service,/login/,,-1.0,v1.0,eu-central
2025-12-08 10:05:25.092159,order-service,,999.0,1515.0,v2.0,us-east
2025-12-11 23:40:25.092159,auth-service,,503.0,-1.0,v1.0,ap-south
2025-12-11 23:40:25.092159,auth-service,,503.0,-1.0,v1.0,ap-south
2025-12-24 22:43:25.092159,auth-service,,400.0,,,us-east
2026-01-05 13:37:25.092159,user-service,/Login,,,v2.0,us-east
2025-12-14 14:36:25.092159,auth-service,/Login,,,,eu-central
2025-11-16 07:27:25.092159,,,404.0,-1.0,v1.0,
2025-11-23 20:41:25.092159,order-service,/login,201.0,308.0,v1.0,us-east
2025-12-07 12:24:25.092159,user-service,/login,201.0,,v1.0,us-east
2025-11-25 00:04:25.092159,user-service,,999.0,-1.0,v1.0,us-east
2025-11-13 23:34:25.092159,,/login/,404.0,263.0,v1.0,ap-south
2025-12-31 06:57:25.092159,auth-service,,201.0,360.0,v1.1,eu-central
2025-12-23 06:23:25.092159,order-service,/login,200.0,1156.0,v1.1,ap-south
2025-12-15 13:49:25.092159,user-service,/login,401.0,912.0,,us-east
2025-12-29 13:14:25.092159,auth-service,,,159.0,v2.0,
2025-11-23 12:44:25.092159,,/Login,200.0,-1.0,v1.1,eu-central
2026-01-08 19:25:25.092159,,/login,503.0,,v2.0,us-west
2025-11-18 11:40:25.092159,order-service,/profile,999.0,-1.0,v1.1,us-east
2025-12-29 12:34:25.092159,user-service,/login,503.0,327.0,v1.0,eu-central
2025-12-04 08:18:25.092159,auth-service,,999.0,,v1.0,eu-central
2025-12-13 11:23:25.092159,auth-service,/login,503.0,370.0,,us-west
2025-12-06 08:16:25.092159,auth-service,,404.0,219.0,v1.1,us-west
2025-12-18 08:01:25.092159,,,400.0,,v1.0,eu-central
2025-12-24 00:35:25.092159,user-service,/profile,500.0,1555.0,v2.0,us-east
2025-12-02 13:34:25.092159,,/profile,503.0,348.0,v1.0,
2025-11-19 08:52:25.092159,order-service,/login,201.0,-1.0,,us-east
2026-01-04 13:57:25.092159,auth-service,/Login,401.0,-1.0,,eu-central
2025-11-11 15:03:25.092159,auth-service,/login,,1128.0,v2.0,
2025-11-16 03:15:25.092159,user-service,/Login,201.0,288.0,v1.1,ap-south
2025-12-15 02:43:25.092159,auth-service,,400.0,,v1.0,ap-south
2025-12-14 00:25:25.092159,order-service,/login,500.0,-1.0,v1.1,ap-south
2025-11-18 05:57:25.092159,auth-service,/login/,404.0,1348.0,v1.1,
2025-12-13 11:17:25.092159,,/profile,503.0,-1.0,v1.0,us-west
2026-01-01 18:32:25.092159,order-service,/profile,200.0,496.0,,us-east
2025-12-20 19:40:25.092159,,/login/,400.0,,v1.1,
2025-12-10 22:23:25.092159,user-service,/profile,,-1.0,v1.0,us-west
2025-12-17 00:37:25.092159,order-service,/profile,999.0,,v2.0,eu-central
2025-12-24 14:27:25.092159,order-service,,,1224.0,v1.0,
2025-11-19 22:46:25.092159,order-service,/Login,200.0,1587.0,v2.0,
2025-12-13 14:08:25.092159,order-service,,,817.0,v1.1,us-west
2025-12-15 18:14:25.092159,order-service,/Login,401.0,-1.0,v1.0,us-west
2025-12-26 05:30:25.092159,order-service,,201.0,-1.0,v1.0,ap-south
2025-11-29 13:31:25.092159,user-service,,200.0,132.0,v2.0,ap-south
2025-11-29 13:31:25.092159,user-service,,200.0,132.0,v2.0,ap-south
2025-11-30 18:44:25.092159,order-service,,400.0,,,eu-central
2026-01-05 06:40:25.092159,auth-service,,503.0,340.0,v1.1,
2025-11-15 03:46:25.092159,user-service,/Login,503.0,,v2.0,ap-south
2025-12-23 17:39:25.092159,,/login,999.0,1513.0,v1.1,us-west
2026-01-01 12:39:25.092159,user-service,/login/,404.0,383.0,v1.1,
2026-01-01 12:39:25.092159,user-service,/login/,404.0,383.0,v1.1,
2025-11-26 21:24:25.092159,order-service,,503.0,,v1.1,ap-south
2025-12-17 07:25:25.092159,order-service,,404.0,-1.0,,eu-central
2025-11-23 04:08:25.092159,auth-service,/login,,-1.0,,
2025-11-29 11:33:25.092159,auth-service,,400.0,,v1.1,
2026-01-01 08:45:25.092159,user-service,/profile,503.0,,v2.0,eu-central
2025-11-26 03:15:25.092159,,/Login,404.0,-1.0,,ap-south
2025-11-29 17:53:25.092159,,/Login,201.0,-1.0,v1.1,
2025-12-31 20:24:25.092159,auth-service,,500.0,370.0,,us-west
2025-12-22 19:11:25.092159,order-service,,400.0,-1.0,v1.0,
2025-12-31 12:40:25.092159,auth-service,/login/,401.0,-1.0,v1.0,us-east
2025-11-24 12:19:25.092159,auth-service,,503.0,905.0,v2.0,us-west
2025-11-28 19:54:25.092159,order-service,/profile,500.0,-1.0,v1.1,
2025-12-11 06:57:25.092159,auth-service,/Login,400.0,1121.0,v1.0,eu-central
2025-11-10 23:38:25.092159,,,401.0,1368.0,,
2025-12-12 23:54:25.092159,auth-service,,404.0,-1.0,,us-west
2025-11-23 23:59:25.092159,auth-service,/login,999.0,,v1.1,us-east
2026-01-01 18:27:25.092159,order-service,/Login,404.0,1092.0,v1.0,ap-south
2025-11-21 18:57:25.092159,order-service,/Login,999.0,-1.0,v1.0,
2025-12-21 14:24:25.092159,auth-service,,401.0,,v1.0,us-west
2025-12-28 21:00:25.092159,user-service,/login/,401.0,-1.0,v1.1,eu-central
2025-11-12 12:34:25.092159,auth-service,/login,999.0,-1.0,v1.1,us-east
2025-11-29 12:48:25.092159,,/login/,999.0,406.0,,eu-central
2025-12-26 18:22:25.092159,auth-service,,404.0,-1.0,v1.0,eu-central
2025-12-14 05:41:25.092159,user-service,,,464.0,v1.1,us-west
2025-12-07 23:24:25.092159,auth-service,/login/,200.0,320.0,v1.0,eu-central
2025-11-21 08:13:25.092159,,/Login,999.0,,v1.0,us-west
2025-12-05 17:55:25.092159,auth-service,/login,401.0,455.0,v1.0,
2025-12-08 18:42:25.092159,auth-service,/Login,200.0,-1.0,,
2026-01-06 13:57:25.092159,user-service,/login/,404.0,1593.0,v2.0,ap-south
2025-12-27 01:59:25.092159,order-service,/Login,404.0,1566.0,v1.1,us-east
2026-01-04 06:30:25.092159,auth-service,,503.0,-1.0,,us-west
2025-12-07 18:47:25.092159,user-service,,404.0,131.0,v2.0,us-west
2025-11-22 16:57:25.092159,auth-service,/login/,404.0,-1.0,v1.1,ap-south
2026-01-02 01:26:25.092159,order-service,/Login,200.0,-1.0,v1.0,us-west
2025-12-02 08:22:25.092159,,/profile,400.0,199.0,v1.0,
2025-11-29 18:14:25.092159,auth-service,,400.0,-1.0,v1.1,eu-central
2026-01-06 04:55:25.092159,,/Login,999.0,657.0,v2.0,ap-south
2026-01-06 04:55:25.092159,,/Login,999.0,657.0,v2.0,ap-south
2025-11-25 17:43:25.092159,,,,271.0,v1.0,us-east
2025-12-11 08:51:25.092159,auth-service,/Login,404.0,-1.0,,
2025-11-20 02:30:25.092159,order-service,/login/,200.0,-1.0,,ap-south
2025-11-20 02:30:25.092159,order-service,/login/,200.0,-1.0,,ap-south
2026-01-05 15:49:25.092159,user-service,/login,400.0,,,eu-central
2025-12-26 10:37:25.092159,auth-service,/Login,400.0,149.0,v1.1,us-west
2025-12-30 14:17:25.092159,user-service,/profile,500.0,301.0,v1.1,eu-central
2025-11-17 08:57:25.092159,auth-service,/Login,404.0,486.0,v2.0,eu-central
2025-12-15 18:18:25.092159,user-service,,201.0,220.0,v1.0,us-west
2025-12-03 20:18:25.092159,user-service,,400.0,-1.0,v1.1,eu-central
2025-11-23 20:15:25.092159,,/profile,503.0,,,eu-central
2025-12-26 01:42:25.092159,user-service,,404.0,385.0,,eu-central
2025-12-20 00:22:25.092159,order-service,/login/,201.0,1290.0,,
2025-12-08 00:43:25.092159,,/Login,401.0,,,ap-south
2025-12-19 19:06:25.092159,order-service,,200.0,-1.0,v2.0,us-west
2025-12-03 20:57:25.092159,auth-service,/login,201.0,,v2.0,us-east
2026-01-06 17:02:25.092159,order-service,,400.0,-1.0,v1.0,ap-south
2026-01-03 20:39:25.092159,,/login,,,v2.0,ap-south
2025-11-13 09:30:25.092159,auth-service,,200.0,349.0,,
2026-01-09 05:16:25.092159,order-service,,200.0,-1.0,v1.0,us-west
2025-11-14 01:36:25.092159,user-service,/Login,201.0,129.0,v2.0,eu-central
2025-12-29 16:19:25.092159,,,999.0,1122.0,,eu-central
2025-12-31 02:47:25.092159,,/login/,200.0,272.0,v1.1,eu-central
2025-11-29 06:50:25.092159,,/login,401.0,-1.0,v2.0,us-east
2025-11-24 10:22:25.092159,auth-service,/profile,200.0,1374.0,v1.1,us-east
2025-11-14 17:49:25.092159,auth-service,,400.0,133.0,v1.0,us-east
2025-11-14 17:49:25.092159,auth-service,,400.0,133.0,v1.0,us-east
2026-01-04 14:15:25.092159,auth-service,,,414.0,v2.0,
2025-11-14 23:04:25.092159,auth-service,,999.0,,v1.1,us-east
2025-12-17 20:27:25.092159,order-service,/login/,999.0,209.0,,ap-south
2026-01-01 15:08:25.092159,order-service,,400.0,280.0,v1.0,
2026-01-01 11:15:25.092159,,/login,200.0,-1.0,v2.0,eu-central
2025-12-08 23:46:25.092159,user-service,,404.0,1097.0,v2.0,us-east
2025-11-12 06:44:25.092159,auth-service,/Login,201.0,-1.0,v2.0,us-east
2025-12-23 08:33:25.092159,user-service,/Login,500.0,381.0,v2.0,us-east
2025-12-18 12:07:25.092159,order-service,/login,400.0,1515.0,v2.0,us-east
2026-01-07 10:54:25.092159,order-service,,500.0,1182.0,v1.1,
2025-11-25 02:27:25.092159,auth-service,/login,503.0,-1.0,v1.1,us-east
2025-12-20 07:13:25.092159,order-service,/login,503.0,-1.0,,us-east
2025-12-14 13:47:25.092159,user-service,,500.0,860.0,v1.0,
2025-11-11 20:24:25.092159,,/Login,401.0,-1.0,v1.0,ap-south
2025-12-02 07:01:25.092159,auth-service,/profile,,-1.0,v1.0,us-east
2025-12-24 22:29:25.092159,auth-service,/login,404.0,,v1.1,ap-south
2025-12-23 22:24:25.092159,,/profile,201.0,986.0,v1.0,us-east
2025-12-21 21:34:25.092159,user-service,/Login,503.0,1006.0,,eu-central
2025-11-24 00:08:25.092159,auth-service,,400.0,451.0,v1.1,ap-south
2025-11-23 17:31:25.092159,,/Login,503.0,53.0,,us-west
2026-01-05 22:35:25.092159,,/login/,500.0,296.0,v1.0,us-east
2025-11-11 11:24:25.092159,order-service,/Login,200.0,-1.0,,ap-south
2025-12-26 15:18:25.092159,order-service,,400.0,,v1.1,
2025-12-04 16:09:25.092159,user-service,/profile,404.0,1149.0,v1.1,us-west
2025-12-06 03:22:25.092159,order-service,/login,,-1.0,,eu-central
2025-11-25 23:30:25.092159,auth-service,/Login,,384.0,v1.1,us-west
2025-12-26 23:01:25.092159,auth-service,/Login,401.0,1157.0,v1.0,
2025-12-11 13:13:25.092159,user-service,/login/,,1437.0,v2.0,us-west
2025-12-12 18:19:25.092159,user-service,/Login,201.0,281.0,v1.0,
2026-01-05 19:56:25.092159,order-service,/login/,401.0,-1.0,,
2025-12-19 23:26:25.092159,order-service,/Login,400.0,,v1.1,us-west
2026-01-02 07:00:25.092159,auth-service,,999.0,-1.0,v1.1,us-east
2025-12-14 20:30:25.092159,user-service,/login/,503.0,379.0,v1.0,
2025-12-10 12:23:25.092159,,/login/,999.0,-1.0,v2.0,us-east
2025-12-15 12:24:25.092159,,/login,500.0,196.0,v1.1,us-west
2025-12-20 10:14:25.092159,order-service,/Login,999.0,1308.0,v2.0,
2025-12-15 22:49:25.092159,,/login,400.0,,v1.0,us-east
2025-12-14 01:05:25.092159,user-service,/Login,400.0,1360.0,v1.0,us-west
2025-12-17 11:38:25.092159,order-service,/login/,201.0,275.0,v1.1,eu-central
2025-11-18 16:46:25.092159,user-service,,400.0,672.0,v1.0,eu-central
2025-12-28 20:14:25.092159,user-service,/login,,-1.0,v1.0,us-east
2025-12-06 23:13:25.092159,auth-service,/login,400.0,-1.0,v1.0,us-east
2025-12-06 23:13:25.092159,auth-service,/login,400.0,-1.0,v1.0,us-east
2026-01-02 17:04:25.092159,order-service,/profile,500.0,1151.0,v2.0,us-west
2025-12-11 07:23:25.092159,user-service,/Login,400.0,,v1.1,eu-central
2025-12-11 07:23:25.092159,user-service,/Login,400.0,,v1.1,eu-central
2025-11-26 09:16:25.092159,order-service,/profile,400.0,1086.0,v2.0,eu-central
